#VERSION	1
#SKILL
Hitvict      You are now immune to all forms of poison.~
Missvict     You need more training. ~
Affect       '' 28 '256' -1
Minlevel     65
End

#SKILL
Name         imperviousness~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Target       3
Minpos       standing~
Mana         60
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      You feel less impervious.~
Hitvict      By controlling the flow of blood in your body, you become impervious to the elements.~
Hitroom      $N's body tenses and a faint reddish glow surrounds $M momentarily.~
Missvict     You cannot get it right.~
Affect       'l' 27 '128' -1
Affect       'l' 27 '2' -1
Affect       'l' 27 '1' -1
Minlevel     80
End

#SKILL
Name         inspire~
Type         Skill
Info         512
Author	    Smaug~
Flags        14592
Target       2
Minpos       standing~
Rounds       20
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      You feel the effects of the song of inspiration fading.~
Hitvict      You are inspired by the song of hope!~
Hitroom      $n begins to sing a wonderous song filled with hope and inspiration!~
Misschar     You sing out of tune, ruining the song...~
Missroom     $n tries to sing a song but its effects are lost on you...~
Affect       'l*3' 18 '1+(l/50)' -1
Minlevel     7
End

#SKILL
Name         ironskin~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Target       3
Minpos       standing~
Mana         60
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      You relax yourself and your body returns to normal.~
Hitvict      You tense your body till it becomes as hard as iron.~
Hitroom      $N tenses $S body till it becomes as hard as iron.~
Missvict     You cannot get it right.~
Affect       'l' 27 '16' -1
Affect       'l' 27 '32' -1
Affect       'l' 27 '64' -1
Minlevel     72
End

#SKILL
Name         item lore~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Minpos       sitting~
Mana         25
Rounds       24
Rent		-2
Code         spell_identify
Dammsg       ~
Wearoff      !Identify!~
Hitchar      You study the item with an expert eye.~
Hitvict      You study the item with an expert eye.~
Misschar     The item looks unfamiliar to you.~
Missvict     The item looks unfamiliar to you.~
Minlevel     25
End

#SKILL
Name         jab~
Type         Skill
Info         9096
Author	    Smaug~
Flags        6144
Target       1
Minpos       berserk~
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       jab~
Hitchar      You jab at $N with a hand chop.~
Hitvict      $n jabs at you with a hand chop.~
Hitroom      $n jabs at $N with a low hand chop.~
Misschar     $N manages to dodge your hand jab.~
Missvict     You dodge by $n's hand jab.~
Missroom     $n's jab misses hitting $N.~
Diechar      Your hand jab shatters $N's throat. ~
Dievict      You barely manage to blink before $n's jab shatters your throat, killing you.~
Dieroom      $n jabs at $N, shattering $S throat in one fell blow.~
Dice         ld3{95~
Minlevel     46
End

#SKILL
Name         karmic aura~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Target       3
Minpos       standing~
Mana         100
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      Your karmic aura fades away.~
Hitvict      Your enlightened spirit forms a faint aura around you.~
Hitroom      $N glows with a faint aura momentarily.~
Missvict     You fail to call upon your karmic aura.~
Affect       'l' 27 '1048576' -1
Affect       'l' 27 '8192' -1
Minlevel     90
End

#SKILL
Name         kick~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Target       1
Minpos       fighting~
Rounds       12
Rent		-2
Code         do_kick
Dammsg       kick~
Minlevel     1
End

#SKILL
Name         knee~
Type         Skill
Info         8584
Author	    Smaug~
Flags        6144
Target       1
Minpos       berserk~
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       knee~
Hitchar      You knee $N painfully in the stomach.~
Hitvict      $n knees you painfully in the stomach.~
Hitroom      $n knees $N in the stomach.~
Misschar     You strike too slowly with your knee and miss $N altogether.~
Missvict     $n barely misses hitting you in the stomach with $s knee.~
Missroom     $N jumps out of the way from $n's knee strike.~
Diechar      Your knee crushes $N's abdomen, leaving $M dying on the ground.~
Dievict      You are fatally kneed in the stomach by $n.~
Dieroom      $n knee smashes $N abdomen, killing $M.~
Dice         l{40~
Minlevel     25
End

#SKILL
Name         leap~
Type         Skill
Info         904
Author	    Smaug~
Flags        6144
Target       1
Minpos       resting~
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       leap~
Hitchar      You leap into the air and hit $N with your feet!~
Hitvict      $n leaps into the air and strikes you with $s feet.~
Hitroom      $n boldly leaps into the air and kicks $N.~
Misschar     You attempt to leap onto $N but fail as you lose your balance.~
Missvict     $n attempts to leap onto you but fails as $e loses $s balance.~
Missroom     $n loses $s balance and fails to leap upon $N.~
Diechar      You leap upon $N, snapping $S neck in one blow.~
Dievict      $n leaps upon you, snapping your neck in one blow.~
Dieroom      You watch as $n leaps at $N with such force that it snaps $S neck instantly.~
Dice         ld4{120~
Minlevel     68
End

#SKILL
Name         levitation~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Target       3
Minpos       sleeping~
Mana         20
Rounds       15
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      You float slowly to the surface.~
Hitvict      You begin to rise off the ground...~
Hitroom      $N begins to float in mid-air...~
Misschar     You fail to gather the necessary concentration.~
Affect       'l*4' 26 'floating' 21
Minlevel     35
End

#SKILL
Name         liquidate~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Target       4
Minpos       standing~
Mana         60
Rounds       30
Rent		-2
Code         spell_midas_touch
Dammsg       ~
Wearoff      !MIDAS_TOUCH!~
Minlevel     50
End

#SKILL
Name         lunge~
Type         Skill
Info         8584
Author	    Smaug~
Flags        6144
Target       1
Minpos       berserk~
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       lunge~
Hitchar      You lunge toward $N with your weapon.~
Hitvict      $n lunges towards you suddenly.~
Hitroom      $n suddenly lunges towards $N with $s weapon.~
Misschar     You lunge towards $N but find only empty air as $E dodges out of your way.~
Missvict     $n lunges towards you with $s weapon but you sidestep out of the way.~
Missroom     $N sidesteps out of the way as $n lunges at $M.~
Diechar      Your weapon splatters $N with the force of your lunge.~
Dievict      You feel a burst of pain as the force of $n's lunge overcomes you.~
Dieroom      The force from $n's lunge splatters $N's guts all over the ground.~
Dice         ld4+(l/2){135~
Minlevel     73
End

#SKILL
Name         mastery of body~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Target       3
Minpos       standing~
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       ~
Hitvict      You are now immune to the effects of hold and paralysis.~
Missvict     You need more training.~
Affect       '' 28 '2097152' -1
Affect       '' 28 '4096' -1
Minlevel     60
End

#SKILL
Name         meditate~
Type         Skill
Info         0
Author	    Smaug~
Flags        530432
Target       3
Minpos       resting~
Slot         93
Rounds       40
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      You stop meditating and your subconcious returns to reality.~
Hitvict      You meditate peacefully, collecting mana from the cosmos.~
Missvict     You spend several minutes in deep concentration, but fail to collect any mana.~
Affect       '' 12 '10+(l/10)' -1
Affect       '' 60 '94' -1
Affect       'l*4' 67 '10+l/4' -1
Minlevel     24
End

#SKILL
Name         mount~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Minpos       standing~
Rounds       10
Rent		-2
Code         do_mount
Dammsg       ~
Wearoff      !Mount!~
Minlevel     2
End

#SKILL
Name         neutralize poison~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Target       3
Minpos       sleeping~
Mana         15
Rounds       12
Rent		-2
Code         spell_cure_poison
Dammsg       ~
Wearoff      !Cure Poison!~
Minlevel     40
End

#SKILL
Name         parry~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Minpos       berserk~
Rent		-2
Code         spell_null
Dammsg       ~
Wearoff      !Parry!~
Dice         l+(l/2)~
Minlevel     101
End

#SKILL
Name         peek~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Minpos       standing~
Rounds       12
Rent		-2
Code         spell_null
Dammsg       ~
Wearoff      !Peek!~
Minlevel     15
End

#SKILL
Name         pick lock~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Minpos       standing~
Rounds       12
Rent		-2
Code         do_pick
Dammsg       ~
Wearoff      !Pick!~
Minlevel     10
End

#SKILL
Name         poison weapon~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Target       4
Minpos       standing~
Rounds       12
Rent		-2
Code         do_poison_weapon
Dammsg       poisonous concoction~
Wearoff      !Poison Weapon!~
Hitroom      $n launches $s fist upwards, hitting $N!~
Diechar      &RFire and shrapnel from your incendiary device tear into $N, leaving a charred corpse!&z~
Minlevel     36
End

#SKILL
Name         pummel~
Type         Skill
Info         9096
Author	    Smaug~
Flags        6144
Target       1
Minpos       resting~
Rounds       18
Rent		-2
Code         spell_smaug
Dammsg       pummel~
Hitchar      You pummel $N with your fists!~
Hitvict      You are pummeled across the room!~
Hitroom      $N is pummeled across the room by $n!~
Misschar     You fail to pummel $N with your fists!~
Missvict     $n's attempt to pummel you fails!~
Missroom     $n's attempt to pummel $N fails!~
Diechar      You pummel $N with such force that you rupture all his internal organs!~
Dievict      All your internal organs are ruptured as $n pummels you across the room!~
Dieroom      $N vomits blood as the force of $n's pummel ruptures all $S internal organs!~
Dice         l*2~
Minlevel     92
End

#SKILL
Name         punch~
Type         Skill
Info         9096
Author	    Smaug~
Flags        0
Target       1
Minpos       fighting~
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       punch~
Hitchar      You punch $N painfully in the stomach.~
Hitvict      You are punched in the gut by $n~
Hitroom      $N grunts painfully as $E is punched by $n~
Misschar     Your punch misses $N by inches~
Missvict     You duck to the side as $n tries to punch you.~
Missroom     $n punches air as $N dodges out of the way.~
Diechar      Your powerful punch shatters $N's skull in one blow.~
Dievict      You feel a burst of pain before blacking out.~
Dieroom      $N's skull is shattered by $n's powerful punch! ~
Dice         l{45~
Minlevel     7
End

#SKILL
Name         quivering palm~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Minpos       standing~
Mana         100
Rounds       36
Rent		-2
Code         do_quiv
Dammsg       quivering palm~
Minlevel     70
End

#SKILL
Name         rally~
Type         Skill
Info         0
Author	    Smaug~
Flags        8192
Minpos       fighting~
Mana         30
Rounds       40
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      &WYou feel less motivated.&z~
Hitchar      &WYou rally your group with your inspiring words.&z~
Hitvict      &WYour morale is boosted by the inspiring words of $n.&z~
Hitroom      &W$n rallies $s group with inspiring words.&z~
Affect       'l' 13 '(l/10)d8' -1
Minlevel     52
End

#SKILL
Name         rampage~
Type         Skill
Info         904
Author	    Karangi~
Flags        16
Minpos       fighting~
Mana         10
Rounds       18
Rent		-2
Code         spell_smaug
Dammsg       rampaging attack~
Wearoff      !Rampage!~
Hitchar      You burst into a rampaging attack, striking all in the room.~
Hitvict      You are struck by the warrior's rampaging attack.~
Hitroom      The warrior flies into a rampaging attack, striking all in the room.~
Misschar     You fail to do anything effective with your rampage.~
Missvict     You escape from a failed attempt to strike you.~
Missroom     The warrior's rampage fails to be effective at all.~
Diechar      Your rampage beats the life out of your enemy, leaving a dead corpse!~
Dievict      Your life is beaten out of you by a brutal rampaging attack!~
Dieroom      Blood and gore fly all over as a brutal rampage proves fatal.~
Dice         l+(l/2)~
Minlevel     86
End

#SKILL
Name         recuperate~
Type         Skill
Info         0
Author	    Smaug~
Flags        524288
Target       3
Minpos       resting~
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      You stop recuperating.~
Hitvict      You begin recuperating.~
Missvict     You cannot seem to focus enough to start recuperating.~
Affect       'l*2' 66 '10+l/2' -1
Minlevel     21
End

#SKILL
Name         rescue~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Minpos       resting~
Rounds       12
Rent		-2
Code         do_rescue
Dammsg       ~
Wearoff      !Rescue!~
Minlevel     5
End

#SKILL
Name         retreat~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Minpos       aggressive~
Rounds       18
Rent		-2
Code         spell_null
Dammsg       ~
Minlevel     15
End

#SKILL
Name         roguish blessing~
Type         Skill
Info         512
Author	    Smaug~
Flags        0
Target       3
Minpos       standing~
Mana         20
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      You feel less lucky.~
Hitvict      The dice of fate is rolled and you feel luckier.~
Missvict     No point in trying...~
Affect       'l*5' 31 '1d6' -1
Minlevel     28
End

#SKILL
Name         roundhouse~
Type         Skill
Info         9096
Author	    Smaug~
Flags        6144
Target       1
Minpos       berserk~
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       roundhouse~
Hitchar      You strike at $N with a vicious roundhouse blow!~
Hitvict      You are struck by $n's vicious roundhouse blow!~
Hitroom      $N is struck by $n's vicious roundhouse blow!~
Misschar     You flail wildly at $N and miss!~
Missvict     $n flails wildly at you and misses!~
Missroom     $n flails wildly at $N and misses!~
Diechar      Your roundhouse blow is so powerful that it sends blood spilling out of $N's mouth!~
Dievict      Blood spills out from your mouth as you are struck by $n's roundhouse blow!~
Dieroom      Blood spills out from $N's mouth as $E is struck by $n's roundhouse blow!~
Dice         ld2{70~
Minlevel     24
End

#SKILL
Name         safe fall~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Target       2
Rent		-2
Code         spell_null
Dammsg       safe fall~
Minlevel     14
End

#SKILL
Name         scribe~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Target       4
Minpos       standing~
Rounds       12
Rent		-2
Code         do_scribe
Dammsg       ~
Minlevel     60
End

#SKILL
Name         search~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Minpos       standing~
Rounds       20
Rent		-2
Code         do_search
Dammsg       ~
Minlevel     1
End

#SKILL
Name         sense of balance~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Target       3
Minpos       fighting~
Mana         20
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      You regain your normal sense of balance.~
Hitvict      Your sense of balance increases.~
Missvict     You feel really clumsy.~
Affect       'l*5' 52 '20' -1
Affect       'l*5' 2 '1d6' -1
Minlevel     22
End

#SKILL
Name         sidestep~
Type         Skill
Info         840
Author	    Smaug~
Flags        0
Target       3
Minpos       fighting~
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      You stop sidestepping.~
Hitvict      You begin to sidestep, decreasing your chances of being hit.~
Missvict     You almost trip over your own feet.~
Affect       '3' 40 '20' -1
Affect       '3' 17 '-(10+l/2)' -1
Minlevel     16
End

#SKILL
Name         sixth sense~
Type         Skill
Info         0
Author	    Dwip~
Flags        0
Target       3
Minpos       fighting~
Mana         20
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      Your sense of awareness becomes less acute.~
Hitvict      You become intuitively aware of your immediate surroundings.~
Missvict     You are distracted and cannot seem to concentrate sufficiently.~
Affect       'l*2+(i*20)' 17 '-20' -1
Affect       'l*2+(i*20)' 26 'sixth sense' 5
Minlevel     18
End

#SKILL
Name         slice~
Type         Skill
Info         392
Author	    Smaug~
Flags        0
Target       1
Minpos       standing~
Rounds       12
Rent		-2
Code         do_slice
Dammsg       ~
Minlevel     1
End

#SKILL
Name         sneak~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Target       3
Minpos       standing~
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      You stop moving silently.~
Hitvict      You begin to move silently.~
Misschar     You attempt to move silently.~
Missvict     You fail to move silently.~
Affect       'l*23' 26 'hide' 16
Affect       'l*23' 26 'sneak' 15
Minlevel     5
End

#SKILL
Name         spamguard~
Type         Skill
Info         0
Author	    Samson~
Flags        0
Rent		-2
Code         spell_null
Dammsg       ~
Wearoff      &GThe spamguard releases you from its grip.&z~
Minlevel     101
End

#SKILL
Name         spinkick~
Type         Skill
Info         9096
Author	    Smaug~
Flags        6144
Target       1
Minpos       fighting~
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       spinkick~
Wearoff      !spinkick!~
Hitchar      You whirl in a circle and hit $N with a kick!~
Hitvict      You are hit by $n's spinkick!~
Hitroom      $n whirls in a circle and hits $N with a kick!~
Misschar     Your spinkick misses $N!~
Missvict     $n narrowly misses you with a spinkick!~
Missroom     $n narrowly misses $N with a spinkick!~
Diechar      The force of your spinkick dislodges $N's head from $S body!~
Dievict      You are beheaded by the force of $n's spinkick!~
Dieroom      $N is beheaded by the force of $n's spinkick!~
Dice         ld4{120~
Minlevel     54
End

#SKILL
Name         spring leap~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Target       2
Rent		-2
Code         spell_null
Dammsg       spring leap~
Minlevel     22
End

#SKILL
Name         spy~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Target       3
Minpos       standing~
Rounds       15
Rent		-2
Code         spell_smaug
Dammsg       spy~
Wearoff      You stop concentrating on your surroundings.~
Hitchar      $N can see very keenly now.~
Hitvict      You begin spying on your surroundings.~
Misschar     You attempt to concentrate on your surroundings.~
Missvict     You attempt to concentrate on your surroundings but fail.~
Affect       'l*4' 26 'spy' 11
Minlevel     27
End

#SKILL
Name         standard style~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Rounds       4
Rent		-2
Code         spell_null
Dammsg       ~
Minlevel     1
End

#SKILL
Name         steal~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Minpos       standing~
Rounds       24
Rent		-2
Code         do_steal
Dammsg       ~
Minlevel     3
End

#SKILL
Name         sting~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Target       1
Minpos       fighting~
Rounds       8
Rent		-2
Code         spell_null
Dammsg       sting~
Minlevel     101
End

#SKILL
Name         strike~
Type         Skill
Info         8584
Author	    Smaug~
Flags        6144
Target       1
Minpos       berserk~
Rounds       8
Rent		-2
Code         spell_smaug
Dammsg       strike~
Hitchar      You strike out at $N.~
Hitvict      You are struck by $n!~
Hitroom      $N is struck by $n!~
Misschar     You fail to strike $N!~
Missvict     $n fails to strike $N!~
Missroom     $n fails to strike $N!~
Diechar      The force of your strike kills $N instantly!~
Dievict      You are killed instantly by the force of $n's strike!~
Dieroom      $N is killed instantly by the force of $n's strike!~
Dice         ld2+(l/2){85~
Minlevel     33
End

#SKILL
Name         stun~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Target       1
Minpos       berserk~
Rounds       24
Rent		-2
Code         do_stun
Dammsg       stun~
Wearoff      You regain consciousness.~
Minlevel     22
End

#SKILL
Name         swipe~
Type         Skill
Info         9096
Author	    Smaug~
Flags        6144
Target       1
Minpos       fighting~
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       swipe~
Hitchar      You swipe at $N with your hand!~
Hitvict      $n swipes at you with $s hand!~
Hitroom      $n swipes at $N with $s hand!~
Misschar     You attempt to swipe $N but miss!~
Missvict     $n attempts to swipe you but misses!~
Missroom     $n attempts to swipe $N but misses!~
Diechar      You send $N flying across the room with your swipe!~
Dievict      You are sent flying across the room by $n's swipe!~
Dieroom      $N is sent flying across the room by $n's swipe!~
Dice         ld3+(l/2){105~
Minlevel     58
End

#SKILL
Name         tail~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Target       1
Minpos       fighting~
Mana         95
Rounds       8
Rent		-2
Code         spell_null
Dammsg       tail~
Wearoff      !Tail!~
Minlevel     101
End

#SKILL
Name         tan~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Minpos       standing~
Rounds       5
Rent		-2
Code         do_tan
Dammsg       ~
Wearoff      !Tan!~
Minlevel     30
End

#SKILL
Name         tend~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Target       2
Minpos       standing~
Mana         40
Rounds       24
Rent		-2
Code         spell_smaug
Dammsg       ~
Hitchar      &WYou kneel down and tend to $N's wounds.&z~
Hitvict      &WYour wounds are soothed and lessened.&z~
Misschar     &WYou fail to tend to the wounds.&z~
Missvict     &WYour wounds fail to be soothed.&z~
Components   V@11452~
Affect       '' 13 'l*2' -1
Minlevel     28
End

#SKILL
Name         track~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Minpos       standing~
Rounds       14
Rent		-2
Code         do_track
Dammsg       ~
Minlevel     10
End

#SKILL
Name         trance~
Type         Skill
Info         0
Author	    Smaug~
Flags        530432
Target       3
Minpos       resting~
Slot         94
Rounds       40
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      You come out of your trance feeling refreshed.~
Hitvict      You enter a peaceful trance, collecting mana from the cosmos.~
Hitroom      $n enters a trancelike state.~
Missvict     You spend several minutes in a deep trance, but fail to collect any mana.~
Affect       '' 12 '10+(l/5)' -1
Affect       '' 60 '93' -1
Affect       'l*2' 67 '10+l/2' -1
Minlevel     76
End

#SKILL
Name         treetalk~
Type         Skill
Info         0
Author	    Samson~
Flags        0
Rent		-2
Code         spell_null
Dammsg       ~
Wearoff      Your ability to speak with the trees fades.~
Minlevel     101
End

#SKILL
Name         tumble~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Target       2
Minpos       berserk~
Rent		-2
Code         spell_null
Dammsg       ~
Wearoff      !Tumble!~
Minlevel     16
End

#SKILL
Name         uppercut~
Type         Skill
Info         8584
Author	    Smaug~
Flags        6144
Target       1
Minpos       fighting~
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       uppercut~
Hitchar      You launch your fist upwards, hitting $N.~
Hitvict      You are hit with an uppercut by $n!~
Hitroom      $n launches his fist upwards, hitting $N!~
Misschar     Your uppercut misses $N!~
Missvict     You step aside nimbly as $n swings $s fist upwards at you!~
Missroom     $N steps aside nimbly as $n swings $s fist upwards at $M!~
Diechar      Your uppercut causes a bone in $N's nose to puncture $S brain!~
Dievict      $n's uppercut causes a bone in your nose to puncture your brain!~
Dieroom      $n's uppercut causes a bone in $N's nose to puncture $S brain!~
Dice         l+(l/2){55~
Minlevel     14
End

#SKILL
Name         vault~
Type         Skill
Info         9096
Author	    Smaug~
Flags        6144
Target       1
Minpos       resting~
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       vault~
Hitchar      You vault into $N!~
Hitvict      $n vaults into you!~
Hitroom      $n vaults into $N!~
Misschar     You fall over as you fail to impact $N with your vault!~
Missvict     $n falls over as $e fails to hit you with $s vault!~
Missroom     $n falls over as $e fails to hit $N with $s vault!~
Diechar      You vault into $N with such great force that $E is knocked dead!~
Dievict      $n vaults into you with such great force that you are knocked dead!~
Dieroom      $n vaults into $N with such great force that $E is knocked dead!~
Dice         ld2{80~
Minlevel     56
End

#SKILL
Name         withering touch~
Type         Skill
Info         512
Author	    Smaug~
Flags        0
Target       1
Minpos       fighting~
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      You feel your strength coming back.~
Hitchar      Your touch makes $N's arm hang limply.~
Hitvict      Your arm suddenly goes numb from $n's touch.~
Hitroom      $N grabs $S arm as $n touches it.~
Misschar     You try to sap $N's strength, but fail.~
Affect       'l' 1 '-(l/10)' -1
Minlevel     18
End

#SKILL
Name         archery~
Type         Weapon
Info         0
Author	    Smaug~
Flags        0
Rent		-2
Code         spell_null
Dammsg       ~
Minlevel     1
End

#SKILL
Name         axes~
Type         Weapon
Info         0
Author	    Smaug~
Flags        0
Rent		-2
Code         spell_null
Dammsg       ~
Minlevel     1
End

#SKILL
Name         blowguns~
Type         Weapon
Info         0
Author	    Smaug~
Flags        0
Rent		-2
Code         spell_null
Dammsg       ~
Minlevel     1
End

#SKILL
Name         daggers~
Type         Weapon
Info         0
Author	    Smaug~
Flags        0
Rent		-2
Code         spell_null
Dammsg       ~
Minlevel     1
End

#SKILL
Name         maces and hammers~
Type         Weapon
Info         0
Author	    Smaug~
Flags        0
Rent		-2
Code         spell_null
Dammsg       ~
Minlevel     1
End

#SKILL
Name         pugilism~
Type         Weapon
Info         0
Author	    Smaug~
Flags        0
Rent		-2
Code         spell_null
Dammsg       ~
Minlevel     1
End

#SKILL
Name         slings~
Type         Weapon
Info         0
Author	    Smaug~
Flags        0
Rent		-2
Code         spell_null
Dammsg       ~
Minlevel     1
End

#SKILL
Name         spears~
Type         Weapon
Info         0
Author	    Smaug~
Flags        0
Rent		-2
Code         spell_null
Dammsg       ~
Minlevel     1
End

#SKILL
Name         staves~
Type         Weapon
Info         0
Author	    Smaug~
Flags        0
Rent		-2
Code         spell_null
Dammsg       ~
Minlevel     1
End

#SKILL
Name         swords~
Type         Weapon
Info         0
Author	    Smaug~
Flags        0
Rent		-2
Code         spell_null
Dammsg       ~
Minlevel     1
End

#SKILL
Name         talonous arms~
Type         Weapon
Info         0
Author	    Smaug~
Flags        0
Rent		-2
Code         spell_null
Dammsg       ~
Minlevel     1
End

#SKILL
Name         whips~
Type         Weapon
Info         0
Author	    Smaug~
Flags        0
Rent		-2
Code         spell_null
Dammsg       ~
Minlevel     1
End

#SKILL
Name         centaur~
Type         Tongue
Info         0
Author	    Smaug~
Flags        0
Rent		-2
Code         spell_null
Dammsg       ~
Minlevel     1
End

#SKILL
Name         common~
Type         Tongue
Info         0
Author	    Smaug~
Flags        0
Rent		-2
Code         spell_null
Dammsg       ~
Minlevel     1
End

#SKILL
Name         dwarven~
Type         Tongue
Info         0
Author	    Smaug~
Flags        0
Rent		-2
Code         spell_null
Dammsg       ~
Minlevel     1
End

#SKILL
Name         elvish~
Type         Tongue
Info         0
Author	    Smaug~
Flags        0
Rent		-2
Code         spell_null
Dammsg       ~
Minlevel     1
End

#SKILL
Name         gith~
Type         Tongue
Info         0
Author	    Smaug~
Flags        0
Rent		-2
Code         spell_null
Dammsg       ~
Minlevel     1
End

#SKILL
Name         gnomish~
Type         Tongue
Info         0
Author	    Smaug~
Flags        0
Rent		-2
Code         spell_null
Dammsg       ~
Minlevel     1
End

#SKILL
Name         goblin~
Type         Tongue
Info         0
Author	    Smaug~
Flags        0
Rent		-2
Code         spell_null
Dammsg       ~
Minlevel     1
End

#SKILL
Name         halfling~
Type         Tongue
Info         0
Author	    Smaug~
Flags        0
Rent		-2
Code         spell_null
Dammsg       ~
Minlevel     1
End

#SKILL
Name         insectoid~
Type         Tongue
Info         0
Author	    Smaug~
Flags        0
Rent		-2
Code         spell_null
Dammsg       ~
Minlevel     1
End

#SKILL
Name         minotaur~
Type         Tongue
Info         0
Author	    Smaug~
Flags        0
Rent		-2
Code         spell_null
Dammsg       ~
Minlevel     1
End

#SKILL
Name         ogre~
Type         Tongue
Info         0
Author	    Smaug~
Flags        0
Rent		-2
Code         spell_null
Dammsg       ~
Minlevel     1
End

#SKILL
Name         orcish~
Type         Tongue
Info         0
Author	    Smaug~
Flags        0
Rent		-2
Code         spell_null
Dammsg       ~
Minlevel     1
End

#SKILL
Name         pixie~
Type         Tongue
Info         0
Author	    Smaug~
Flags        0
Rent		-2
Code         spell_null
Dammsg       ~
Minlevel     1
End

#SKILL
Name         reptile~
Type         Tongue
Info         0
Author	    Smaug~
Flags        0
Rent		-2
Code         spell_null
Dammsg       ~
Minlevel     1
End

#SKILL
Name         sahuagin~
Type         Tongue
Info         0
Author	    Dwip~
Flags        0
Rent		-2
Code         spell_null
Dammsg       ~
Minlevel     1
End

#SKILL
Name         trollese~
Type         Tongue
Info         0
Author	    Smaug~
Flags        0
Rent		-2
Code         spell_null
Dammsg       ~
Minlevel     1
End

#SKILL
Name         ambidexterity~
Type         Racial
Info         512
Author	    Karangi~
Flags        0
Target       3
Minpos       fighting~
Mana         15
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      You become less adept at using all your limbs at the same time.~
Hitvict      You are able to simultaneously utilise all your limbs.~
Missvict     You are unable to coordinate yourself.~
Affect       '(x*10)+(l*2)' 88 '1' -1
Minlevel     101
End

#SKILL
Name         astral projection~
Type         Racial
Info         512
Author	    Karangi~
Flags        0
Target       3
Minpos       evasive~
Mana         30
Rounds       35
Rent		-2
Code         spell_astral_walk
